product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
6009832820095,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,2322
6009832820095,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,RW,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,1
6009832820132,Carbonated Soft Drink,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,49
6009832820149,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,14945
6009832820156,Mineral Water,1.5 L,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,128
6009832820163,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,704
6009832820170,Energy Drink,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,13394
6009832820170,Energy Drink,350 ml,Fizz,MZ,Mopani Internacional Lda,RW,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,150
6009832820170,Energy Drink,350 ml,Fizz,MZ,Mopani Internacional Lda,TZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.500,1
6009832820507,Mineral Water,600 ml,Aquaplus,MZ,Mopani Internacional Lda,KE,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,25.000,1
6009832820507,Mineral Water,600 ml,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,25.000,1907
6009832820521,Aquaplus Mineral Water,6.0 L,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,2414
6009832820576,Água mineral,1.75L,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,1114
6009832820644,Water Melon Melancia,350 ml,Cool Salsa,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,79
6009832820651,Dry Lemon Limonada,350 ml,Cool Salsa,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,8
6009832820668,Apple and Mint Maca e Menta,350 ml,Cool Salsa,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,17
6009832820675,Cherry and Lemonade Limonada de Cereja,350 ml,Cool Salsa,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,41
6009879713046,Green apple,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,120
6009879713077,Refresco Manga / Mango,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,1
6009879713084,Cola,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,2
6009879713091,Frozy,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,176
6009879713107,Frozy,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,240
6009879713138,Frozy Coco Ananás,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,24
6009879713145,Refresco Manga / Mango,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,2
6009879713152,Frozy,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,55
6009880106011,Izy Laranja,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,141
6009880106035,IZY Lemon Dew,340ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,21.000,680
6009880106066,Cola,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,21.000,392
6009880106073,Cream Soda,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,93
6009880106097,Litchi Drink,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,389
6009880106110,Izy Coco Pine,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,21.000,162
6009880106127,Coco pine,1.25,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,1
6009880106134,Apple / Maça Carbonated Soft Drink,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,28
6009880106134,Apple / Maça Carbonated Soft Drink,340 ml,Izy,MZ,Moz Beverages Lda,RW,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,20
6009880106158,Mango / Manga,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,27
6009880106172,Bovinto,330 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,109
6009880106257,Água natural,1.5,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,1
6009880106295,Strawberry,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,207
6009880243013,Still Natural Spring Water,500 ml,Thirsti,ZA,Normandien Farms (Pty) Ltd,ZA,https://wastebase.org/#/o/938b7871-486a-4d04-9ef0-be2cb860bc1b,,1
6009880243075,Natural Spring Water,330 ml,Thirsti,ZA,Normandien Farms (Pty) Ltd,MZ,https://wastebase.org/#/o/938b7871-486a-4d04-9ef0-be2cb860bc1b,,1
6009880442485,Carbonated Drink,350 ml,Cool Fizz,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,1
6009880442492,Carbonated Drink,350 ml,Cool Fizz,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,103
6009880442539,Raspberry Drink,350 ml,Cool Fizz,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,58
6009880442607,Natural Mineral Water,750 ml,Cool Drop,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,4
6009880652051,Tropical Smoothie Pineapple,5.0 L,Suncrest Creameries,MW,Suncrest Creameries Ltd,MW,https://wastebase.org/#/o/27e89170-ae7c-47ca-9ae1-7acc1acb459c,,18
6009880839100,juice,3 liter,Darling,ZA,Darling Romery,ZA,https://wastebase.org/#/o/337001d0-c565-46fc-84f1-7e96e5577615,,1
6009881099138,Divine Power Kombucha Tea,330 ml,Nutricom,MW,Nutricom Food & Beverages Ltd,MW,https://wastebase.org/#/o/85f69aa3-c489-4cb2-b0f1-3c7e46c17cf9,,128
6009900076607,Carbonated Soft Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,111
6009900076683,Limao Soft Drink,350ml,Frozy,MZ,Yaafico Industrial Lda,MW,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,1
6009900076683,Limao Soft Drink,350ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,104
6009900076713,Coco Ananas Cocopine,350 ml,Frozy,MZ,Yaafico Industrial Lda,MW,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,43
6009900076713,Coco Ananas Cocopine,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,117
6009900076720,Refrigerante Framboesa,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,43
6009900076737,Frozy,350 ml,Frozy,MZ,Yaafico Industrial Lda,MW,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,23
6009900076737,Frozy,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,309
6009900076744,Orange Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MW,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,15
6009900076744,Orange Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,41
6009900076768,Frozy,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,2
6009900076775,Litchi Carbonated Soft Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,3
6009900262307,Amaryllis Hotel,500 ml,Cool Drop,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,59
6009900262314,Drinking Water,1.0 L,Cool Drop,MW,Zamm Investments,MW,https://wastebase.org/#/o/1480cb1b-d1af-429a-b0c6-afc818c04809,,1
6009900507354,Drinking Water,500 ml,Aqua Smooth,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4
6017610373428,Touch of Fruit Low Sugar Lemon & Lime,1.5 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
6034000083026,Alomo Bitters,200 ml,Kasapreko,GH,Kasapreko Company Limited,MZ,https://wastebase.org/#/o/2f20b39a-fcb2-4a3e-a1ae-5d25cd7c23e5,,1
6034000210927,Flavoured Drink,130 ml,U-Fresh,TZ,U Fresh Juice,KE,https://wastebase.org/#/o/bd8a2a33-ee1e-4c6b-8242-5c6a14529139,,1
606110410663,Agua Mineral,500 ml,Agua da Montanha,MZ,Montana Namaacha,MZ,https://wastebase.org/#/o/8305d106-053b-4ddb-9b5f-567daded9fe1,,26
6103011160368,Uhai Pure Drinking Water,600ml,Uhai,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,38
6161100042216,Olive Oild Hair Relaxer,50 ml,Miadi,KE,HACO Industries Kenya Ltd,RW,https://wastebase.org/#/o/cac6eab8-dba7-455f-8c12-5d1963602fbd,,78
6161100042223,Olive Oil Hair Relaxer,400 g,Miadi,KE,HACO Industries Kenya Ltd,RW,https://wastebase.org/#/o/cac6eab8-dba7-455f-8c12-5d1963602fbd,,18
6161100047983,TOILET CLEANER,500 ml,Ace,KE,HACO Industries Kenya Ltd,RW,https://wastebase.org/#/o/cac6eab8-dba7-455f-8c12-5d1963602fbd,,45
6161100049314,blow out relaxer,100g,Miadi,KE,HACO Industries Kenya Ltd,RW,https://wastebase.org/#/o/cac6eab8-dba7-455f-8c12-5d1963602fbd,,9
6161100460393,Vanilla Yoghurt,250 ml,Delite,KE,Kenya Co-operative Creameries Ltd,KE,https://wastebase.org/#/o/d628bc60-d72d-4bba-a817-484b1b6131e0,,3
6161100460768,Vanilla Yoghurt,500 ml,Delite,KE,Kenya Co-operative Creameries Ltd,KE,https://wastebase.org/#/o/d628bc60-d72d-4bba-a817-484b1b6131e0,,6
6161100460980,Mala Original fermented milk,500 ml,KCC,KE,Kenya Co-operative Creameries Ltd,KE,https://wastebase.org/#/o/d628bc60-d72d-4bba-a817-484b1b6131e0,,17
6161100461307,Mala Drink,250 ml,KCC,KE,Kenya Co-operative Creameries Ltd,KE,https://wastebase.org/#/o/d628bc60-d72d-4bba-a817-484b1b6131e0,,37
6161100602267,Margarie,250 g,Blue Band,NL,Upfield Europe BV,RW,https://wastebase.org/#/o/25a15ccc-5134-4d56-be26-cb81f416134e,,31
6161100604063,Lemon fresh Cleaner,500 g,Vim,GB,Unilever Plc,RW,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,167
6161100604063,Lemon fresh Cleaner,500 g,Vim,GB,Unilever Plc,TZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6161100604155,Margarine,500 g,Blue Band,NL,Upfield Europe BV,RW,https://wastebase.org/#/o/25a15ccc-5134-4d56-be26-cb81f416134e,,11
6161100604162,Margarine,1000 g,Blue Band,NL,Upfield Europe BV,RW,https://wastebase.org/#/o/25a15ccc-5134-4d56-be26-cb81f416134e,,1
6161100605268,Petroleum Jelly,250 ml,Vaseline,GB,Unilever Plc,RW,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6161100605442,Mchuzi mix,200 g,Royco,US,"Mars, Incorporated",RW,https://wastebase.org/#/o/94a82a92-f117-400d-9266-7c021a88e7aa,,45
6161100661028,Drinking Water,1.0l,Quest,KE,Good Water Co Limited,KE,https://wastebase.org/#/o/bf3eb718-3373-43b3-b688-6132c1d70147,,12
6161100700017,Kabazi purified water,1l,Kabazi,KE,CARTUBOX INDUSTRIES (E A) LTD,KE,https://wastebase.org/#/o/737460e9-1431-4b27-9ee0-5b991139623a,,9
6161100700024,Purified Drinking Water,1.0 L,Kabazi,KE,CARTUBOX INDUSTRIES (E A) LTD,KE,https://wastebase.org/#/o/737460e9-1431-4b27-9ee0-5b991139623a,,6
6161100700031,Purified Drinking Water,1.5l,Kabazi,KE,CARTUBOX INDUSTRIES (E A) LTD,KE,https://wastebase.org/#/o/737460e9-1431-4b27-9ee0-5b991139623a,,1
6161100720015,Mineral Water,1.5 L,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,2
6161100720251,Still water,500 ml,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,11
6161100720268,Oxyrich Mineral Water,1.0 L,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,14
6161100720275,Sparkling Water,500 ml,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,8
6161100720275,Sparkling Water,500 ml,Aquamist,KE,Menengai Oil Refineries Ltd.,RW,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,1
6161100720398,Qua Still Spring Water,500 ml,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,18
6161100720428,Oxyrich,18.5 Litres,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,1
6161100763081,Liquid Hand Wash,500 ml,Rosy,KE,Chandaria Industries Ltd,KE,https://wastebase.org/#/o/06239c56-34f2-4d54-90b9-9952c0213582,,11
6161100810112,Office Glue,160 g,Five Star,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,50
6161100913394,Chicken Masala Spice Seasoning,100 g,Tropical Heat,KE,Tropical Heat Limited,RW,https://wastebase.org/#/o/e1fef203-f71c-478d-b623-1d81735676c0,,1
6161100913394,Chicken Masala Spice Seasoning,100 g,Tropical Heat,KE,Tropical Heat Limited,TZ,https://wastebase.org/#/o/e1fef203-f71c-478d-b623-1d81735676c0,,1
6161100950047,acid,500 ml,Dettol,GB,Reckitt Benckiser Group PLC,TZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,5
6161100952430,Power Plus,500 ml,Harpic,GB,Reckitt Benckiser Group PLC,KE,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
6161101000833,Vanilla flavoured yoghurt,250 ml,Ilara,KE,Brookside Dairy Limited,KE,https://wastebase.org/#/o/627f92f4-bc21-413d-b310-5fe077b466c6,,17
6161101060585,Mixed Fruit Jam,500 g,PEPTANG,KE,Premier Foods Limited,KE,https://wastebase.org/#/o/ad6f2cec-c03f-41da-851c-40b487053540,,12
616110118735,gausana glycérine,125 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,5
6161101450591,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25.000,3577
6161101450591,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,ZA,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25.000,1
6161101571739,Table vinegar,1.0 L,Simba Table Vinegar,TZ,CHEMICOTEX,TZ,https://wastebase.org/#/o/3e3488e6-c0e7-4b8e-92a9-ca6ff32eaed7,,2
6161101661843,The gentle detergent,100 g,Toss,KE,Kapa Oil Refineries Ltd,KE,https://wastebase.org/#/o/e4482d9c-4392-49fe-9070-60073ff6c694,,1
6161101661867,The gentle detergent,500 g,Toss,KE,Kapa Oil Refineries Ltd,TZ,https://wastebase.org/#/o/e4482d9c-4392-49fe-9070-60073ff6c694,,2
6161101661881,The gentle detergent,1000 g,Toss,KE,Kapa Oil Refineries Ltd,KE,https://wastebase.org/#/o/e4482d9c-4392-49fe-9070-60073ff6c694,,15
6161101666060,White Washing Powder,500 g,Toss,KE,Kapa Oil Refineries Ltd,KE,https://wastebase.org/#/o/e4482d9c-4392-49fe-9070-60073ff6c694,,2
6161101680417,Maziwa Lala,500 ml,Tuzo,KE,Brookside Dairy Limited,KE,https://wastebase.org/#/o/627f92f4-bc21-413d-b310-5fe077b466c6,,86
616110184143,Spot Scouring Powder,500 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,1
6161101870061,Sousana Glycerine,75 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,8
6161101870634,Drinking Water,1.5 L,Nil,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,404
6161101871143,spot with lemon,500 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,27
6161101871303,Drinking Wter,5.0 L,Nil,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,1
6161101872058,Nil drinking water,500 ml,Nil,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,792
6161101873543,Vague,500 ml,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,2
6161101873574,vague liquid wash,500 ml,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,8
6161101873628,Mineral Water,3.0 L,Nil,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,62
6161101873666,maman be`be`,250 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,7
6161101873802,malaika,200 g,Sulfo,RW,Sulfo Rwanda Industries,RW,https://wastebase.org/#/o/cf153a5c-cade-40bf-ac29-b1e37a4f311e,,2
6161102006971,Flamingo Hand wash,500 ml,Cussons,GB,PZ Cussons PLC,KE,https://wastebase.org/#/o/f91e7fb7-6b35-4a6b-8be5-05318c948a50,,8
6161102050103,Cola,350 ml,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,49
6161102050110,Lemon Soda,350 ml,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,64
6161102050127,Orange Flavour Carbonated Drink,350 ml,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,38
6161102050127,Orange Flavour Carbonated Drink,350 ml,club,KE,HIGHLANDS DRINKS LIMITED,RW,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,2
6161102050387,Orange Soda,2.0 L,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,2
6161102050417,Blackcurrant Flavour Soda,350 ml,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,15
6161102050424,pineapple,350ml,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,4
6161102050462,Passion Fruit Soda,1.25 L,club,KE,HIGHLANDS DRINKS LIMITED,KE,https://wastebase.org/#/o/e4ebdc0e-da34-4e2c-bd59-9096df338616,,3
6161102062250,tropical fruit drink,500 ml,Fruitville,KE,Jetlak Foods Ltd,KE,https://wastebase.org/#/o/76be056d-71d3-41d5-84b2-8a32b89a4345,,7
6161104216019,drinking water,500ml,KOL,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6161104216026,Drinking water,1.0l,KOL,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,16
6161104401545,Quencher Junior,150 ml,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,41
6161104401828,Premium Drinking Water,500 ml,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,78
6161104401835,Premium drinking water,1.0 L,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,56
6161104401842,Premium Drinking Water,1.5 L,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,2
6161104401859,Premium Drinking Water,5.0 L,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,2
6161104402061,Orange Flavoured Drink,3.0 L,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,22
6161104402528,Fizto Mixed Flavour Fruit Drink,700 ml,Quencher,KE,Excel Chemicals Limited,KE,https://wastebase.org/#/o/57800e41-056c-4975-bb11-e35ac977d883,,7
6161105297703,Bomba Energy Drink,280 ml,Mo,TZ,METL Group,RW,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,15
6161105299455,Mango Drink,300 ml,Pride,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,47
6161105381099,Purified Drinking Water,500 ml,Aquaclear,US,"Pepsico, Inc",KE,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,57
6161105381105,Purified Drinking Water,1.0 L,Aquaclear,US,"Pepsico, Inc",KE,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,21
6161105381112,Purified Drinking Water,1.5 L,Aquaclear,US,"Pepsico, Inc",KE,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
6161105381112,Purified Drinking Water,1.5 L,Aquaclear,US,"Pepsico, Inc",MZ,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
6161105450283,Natural mineral water,600 ml,Riham,UG,Hariss International Ltd,UG,https://wastebase.org/#/o/7a4a5d60-a55e-419e-8fd7-b46e9b4db2db,,2
6161105450597,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25.000,1988
6161105450597,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,RW,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25.000,16
6161105451365,Lavita Pineapple flavoured drink,320 ml,Riham,UG,Hariss International Ltd,RW,https://wastebase.org/#/o/7a4a5d60-a55e-419e-8fd7-b46e9b4db2db,,2
6161105451587,Soda Water,320 ml,Riham,UG,Hariss International Ltd,UG,https://wastebase.org/#/o/7a4a5d60-a55e-419e-8fd7-b46e9b4db2db,,2
6161106380121,Drinking Water,500 ml,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,23
6161106380138,VHT whole milk,1.0 L,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,3
6161106380343,yoghurt,250 g,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,5
6161106380350,Plain Yoghurt,250 g,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,1
6161106380459,Apple Fruit Drink,500 ml,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,83
6161106380473,Mango Fruit Drink,500 ml,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,109
6161106380602,Drinking Water,500 ml,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,202
6161106380619,Natural Mineral Water,1.0 L,Inyange,RW,Inyange Industries Ltd,RW,https://wastebase.org/#/o/b0e0402b-880b-4d0a-a762-00be5460395b,,138
